PhraseID,LevelID,LevelName_EN,TopicName_EN,SubtopicName_EN,Esperanto,English,日本語,中文,한국어,Русский язык
4137,10,Expert 2,Leisure Time,Going Camping,Tie estas la najtingaloj,There are the nightingales.,あそこにサヨナキドリがいる。,夜莺就在那儿。,저기 나이팅게일들이 있어요.,Там соловьи.
4138,7,Advanced 2,Leisure Time,Going Camping,Kiom ofte vi tendumas?,How often do you go camping?,どのくらいの頻度でキャンプに行きますか？,你多久去一次露营？,캠핑은 얼마나 자주 가세요?,Как часто ты ходишь в поход?
4139,7,Advanced 2,Leisure Time,Going Camping,Ni veturu eksterurben dimanĉe,Let's go out of town on Sunday.,日曜日に郊外へ出かけよう。,我们周日去郊外吧。,일요일에 시외로 나가요.,Давай поедем за город в воскресенье.
4140,7,Advanced 2,Leisure Time,Going Camping,Lasu min pripensi tion,Let me think about it.,少し考えさせてください。,让我考虑一下。,생각해 볼게요.,Дай мне подумать об этом.
4141,7,Advanced 2,Leisure Time,Going Camping,Kio estas la plej bona aktiveco dum tendumado?,What is the best activity to do while camping?,キャンプ中に一番おすすめのアクティビティは何ですか？,露营时最适合做的活动是什么？,캠핑 중 가장 좋은 활동은 무엇인가요?,Чем лучше всего заниматься в походе?
4142,8,Advanced 3,Leisure Time,Going Camping,Ni volus iri ĉasi,We would like to go hunting.,狩りに行きたいです。,我们想去打猎。,저희는 사냥을 가고 싶어요.,Мы бы хотели пойти на охоту.
4143,8,Advanced 3,Leisure Time,Going Camping,Ĉasado estas malpermesita ĉi tie,Hunting is not allowed here.,ここでは狩猟は禁止されています。,此处禁止狩猎。,이곳에서는 사냥이 허용되지 않습니다.,Охота запрещена.
4144,8,Advanced 3,Leisure Time,Going Camping,Ĉu ni povus tranokti ĉi tie?,Could we spend the night here?,ここで一晩過ごしてもいいですか？,我们可以在这里过夜吗？,여기서 하룻밤 묵어도 될까요?,Мы могли бы здесь переночевать?
4145,8,Advanced 3,Leisure Time,Going Camping,Kiom kostas tendo?,What is the charge for a tent?,テントの料金はいくらですか。,帐篷的收费是多少？,텐트 하나 요금이 얼마인가요?,Сколько стоит одна палатка?
4146,8,Advanced 3,Leisure Time,Going Camping,Ĉu vi havas lokon por tendo?,Have you got space for a tent?,テントを張るスペースはありますか？,你们这里还有地方可以搭帐篷吗？,텐트를 칠 공간이 있나요?,У вас есть место для палатки?
4147,5,Intermediate 3,Leisure Time,Going Camping,Ĉu ili havas dormosakojn?,Have they got any sleeping bags?,寝袋はありますか？,他们有睡袋吗？,그들에게 침낭이 있나요?,У них есть спальные мешки?
4148,9,Expert 1,Leisure Time,Going Camping,Ĉu vi havas pli ebenan lokon?,Have you got a more level spot?,もっと平らな場所はありますか？,有更平坦的地方吗？,좀 더 평평한 자리가 있나요?,У вас есть место поровнее?
4149,9,Expert 1,Leisure Time,Going Camping,Ĉu surloke troviĝas kuireja ekipaĵo?,Are there any cooking facilities on site?,現地に調理設備はありますか？,现场有烹饪设施吗？,현장에 조리 시설이 있나요?,На месте есть какое-нибудь кухонное оборудование?
4150,9,Expert 1,Leisure Time,Going Camping,Kie mi povas aliri la interreton?,Where can I get access to the internet?,インターネットに接続できる場所はどこですか？,我在哪里可以上网？,어디에서 인터넷을 이용할 수 있나요?,Где я могу выйти в интернет?
4151,7,Advanced 2,Leisure Time,Going Camping,Kion vi diras pri promeno en la arbaro?,How about going for a walk in the woods?,森を散歩しに行きませんか？,要不要去树林里散步？,숲속을 산책하러 가는 건 어때요?,Как насчёт прогулки в лесу?
4152,9,Expert 1,Leisure Time,Going Camping,Ni serĉu berojn kaj fungojn,Let's look for berries and mushrooms.,ベリーやきのこを探しに行こう。,我们去找些浆果和蘑菇吧。,베리와 버섯을 찾아봐요.,Давай поищем ягоды и грибы.
4153,10,Expert 2,Leisure Time,Going Camping,Ĉi tie estas hirunda nesto,There is a swallow's nest.,ツバメの巣があります。,这里有一个燕子窝。,제비집이 있어요.,Здесь гнездо ласточки.
4154,10,Expert 2,Leisure Time,Going Camping,Ĉu ni supreniros per telfero?,Are we going up by cable car?,ロープウェイで登るんですか？,我们要坐缆车上去吗？,우리 케이블카 타고 올라가는 건가요?,Мы поднимемся по канатной дороге?
4155,10,Expert 2,Leisure Time,Going Camping,Ĉu ni supreniros laŭ la monta pado?,Are we going up on the mountain path?,山道を登っていくんですか？,我们要走山路上去吗？,우리 산길로 올라가는 건가요?,Мы поднимемся по горной тропе?
4156,10,Expert 2,Leisure Time,Going Camping,Mi ŝatus mapon de la piedvojetoj en ĉi tiu regiono,I'd like a map of the walking trails in this region.,この地域のハイキングコースの地図をいただけますか。,我想要一份本地区步行路线的地图。,이 지역의 산책로 지도가 필요합니다.,Я бы хотел карту пеших маршрутов в этом районе.
4157,10,Expert 2,Leisure Time,Going Camping,Rakontu historion pri tendumado,Tell a story about a camping trip.,キャンプ旅行の話を聞かせてください。,讲一个关于露营旅行的故事。,캠핑 여행 이야기를 들려주세요.,Расскажи какую-нибудь историю о турпоходе.
4158,5,Intermediate 3,Leisure Time,Family Time,Kion ni havos por tagmanĝo?,What's for lunch?,お昼ご飯は何？,午饭吃什么？,점심으로 뭐 먹을까요?,Что на обед?
4159,3,Intermediate 1,Leisure Time,Family Time,Ni iru al koncerto,Let's go to a concert.,コンサートに行こう。,我们去听一场音乐会吧。,콘서트에 가요.,Давай пойдём на концерт.
4160,3,Intermediate 1,Leisure Time,Family Time,Ĉu ni iru ludi bovlingon?,Shall we go bowling?,ボウリングに行かない？,我们去打保龄球吧？,볼링 치러 갈까요?,Пойдём поиграем в боулинг?
4161,3,Intermediate 1,Leisure Time,Family Time,Ni restos hejme,We will stay at home.,私たちは家にいます。,我们会待在家里。,우리는 집에 있을 거예요.,Мы останемся дома.
4162,3,Intermediate 1,Leisure Time,Family Time,Ĉu ni iru sketi?,Shall we go skating?,スケートに行かない？,我们去滑冰好吗？,스케이트 타러 갈까요?,Пойдём покатаемся на коньках?
4163,4,Intermediate 2,Leisure Time,Family Time,Je kioma horo komenciĝas la matĉo?,What time's the match on?,試合は何時からですか？,比赛几点开始？,경기는 몇 시에 시작해요?,Во сколько начинается матч?
4164,4,Intermediate 2,Leisure Time,Family Time,Kiu ludas?,Who's playing?,誰が出場していますか？,谁在比赛？,누가 경기하고 있나요?,Кто играет?
4165,4,Intermediate 2,Leisure Time,Family Time,Ĉu vi volas spekti filmon?,Do you want to watch a film?,映画を観ませんか？,你想看电影吗？,영화 볼래요?,Хочешь посмотреть фильм?
4166,5,Intermediate 3,Leisure Time,Family Time,Mi purigas mian ĉambron,I'm cleaning my room.,部屋を掃除しています。,我正在打扫房间。,방을 청소하고 있어요.,Я убираюсь в своей комнате.
4167,5,Intermediate 3,Leisure Time,Family Time,Kion ni havos por deserto?,What's for dessert?,デザートは何ですか？,甜点是什么？,디저트로 뭐가 나오나요?,Что на десерт?
4168,5,Intermediate 3,Leisure Time,Family Time,Mi mem kuiris ĝin,I cooked it myself.,自分で作りました。,这是我自己做的。,제가 직접 요리했어요.,Я приготовила его сама.
4169,4,Intermediate 2,Leisure Time,Family Time,Ĉu vi volas ludi kartojn?,Do you want a game of cards?,トランプでもしませんか？,你想来一局牌吗？,카드 게임 한 판 하실래요?,Хочешь поиграть в карты?
4170,9,Expert 1,Leisure Time,Family Time,Ĉu vi volas eliri hodiaŭ vespere?,Do you want to go out tonight?,今夜、出かけない？,你今晚想出去玩吗？,오늘 저녁에 나가고 싶어요?,Хочешь сходить куда-нибудь сегодня вечером?
4171,7,Advanced 2,Leisure Time,Family Time,"Ĉu vi volas, ke mi ŝaltu la televidon?",Do you want me to put the TV on?,テレビをつけましょうか？,你要我把电视打开吗？,TV를 켜 드릴까요?,"Хочешь, я включу телевизор?"
4172,7,Advanced 2,Leisure Time,Family Time,Ĉu vi povas transdoni al mi la telekomandilon?,Can you pass me the remote control?,リモコンを取ってもらえますか？,你能把遥控器递给我吗？,리모컨 좀 건네줄 수 있어요?,Можешь передать мне пульт?
4173,7,Advanced 2,Leisure Time,Family Time,Ĉu hodiaŭ vespere estos iuj bonaj filmoj en la televido?,Are there any good films on TV tonight?,今夜、テレビで面白い映画はやっていますか？,今晚电视上有好看的电影吗？,오늘 밤 TV에서 볼 만한 좋은 영화가 있나요?,Сегодня вечером по телевизору будут какие-нибудь хорошие фильмы?
4174,7,Advanced 2,Leisure Time,Family Time,Pli poste estos bona filmo,There's a good film on later.,あとでいい映画がやるよ。,晚上有一部不错的电影。,나중에 좋은 영화를 해요.,Попозже будет хороший фильм.
4175,7,Advanced 2,Leisure Time,Family Time,Mia patrino estas fanatikulo pri televidaj romanoj,My mother is a soap opera addict.,私の母はソープオペラに夢中です。,我妈妈特别迷恋肥皂剧。,저희 어머니는 연속극에 푹 빠져 계세요.,Моя мама помешана на мыльных операх.
4176,9,Expert 1,Leisure Time,Family Time,Ĉu iu volus ludi sagetojn?,Does anyone fancy a game of darts?,誰かダーツをやりませんか？,有人想玩飞镖吗？,혹시 다트 게임 한 판 하실 분 계신가요?,Кто-нибудь хочет поиграть в дартс?
4177,9,Expert 1,Leisure Time,Family Time,"Ĉu mi povas proponi al vi legadon, do?","May I suggest reading, then?",それでは、読書をおすすめしてもよろしいでしょうか。,那么我可以建议你读书吗？,그렇다면 책을 읽어보시는 건 어떨까요?,Тогда я могу предложить тебе почитать?
4178,9,Expert 1,Leisure Time,Family Time,Mia tuta familio sidas ĉirkaŭ la tablo,My whole family is round the table.,家族全員がテーブルを囲んでいます。,我全家人都围坐在桌子旁。,우리 가족 모두가 식탁에 둘러앉아 있어요.,Вся моя семья за столом.
4179,4,Intermediate 2,Leisure Time,Gardening,Mi ŝatas maturajn fruktojn,I like ripe fruits.,熟した果物が好きです。,我喜欢成熟的水果。,저는 잘 익은 과일을 좋아해요.,Мне нравятся спелые фрукты.
4180,4,Intermediate 2,Leisure Time,Gardening,Mi plantis ajlon,I planted garlic.,にんにくを植えました。,我种了大蒜。,마늘을 심었어요.,Я посадила чеснок.
4181,4,Intermediate 2,Leisure Time,Gardening,Ŝi kultivas sojfabojn,She grows soya.,彼女は大豆を栽培しています。,她种植大豆。,그녀는 콩을 재배해요.,Она выращивает сою.
